timestamp,cpu_usage,memory_usage,net_io,disk_io,cloud_provider,region,vm_type,vCPU,RAM_GB,price_per_hour,target,latency_ms,throughput,cost,utilization
2024-01-04 04:25:00,69.94,84.04,55.98,587.81,Azure,asia-south,t2.micro,1,1.0,0.0116,no_action,222.2,1381.28,0.0174,76.99
2024-01-04 04:30:00,16.5,71.6,276.45,788.63,AWS,us-west,t2.micro,1,1.0,0.0116,no_action,244.06,878.51,0.0174,44.05
2024-01-04 04:35:00,68.34,25.51,442.58,651.8,AWS,us-west,n1-standard-1,1,3.75,0.0475,no_action,245.17,940.2,0.1366,46.93
2024-01-04 04:40:00,66.41,32.79,411.66,836.04,AWS,asia-south,n1-standard-1,1,3.75,0.0475,no_action,250.42,1012.74,0.1366,49.6
2024-01-04 04:45:00,50.95,77.81,109.61,592.22,AWS,us-east,n1-standard-1,1,3.75,0.0475,no_action,226.94,1292.49,0.1366,64.38
2024-01-04 04:50:00,47.62,86.8,435.27,189.31,Azure,asia-south,t2.micro,1,1.0,0.0116,scale_up,230.43,1323.86,0.0174,67.21
2024-01-04 04:55:00,88.73,21.6,374.0,191.05,GCP,us-west,n1-standard-1,1,3.75,0.0475,scale_up,229.86,1167.35,0.1366,55.17
2024-01-04 05:00:00,81.0,31.03,337.64,312.11,Azure,asia-south,B1s,1,1.0,0.012,no_action,250.7,1139.51,0.018,56.02
2024-01-04 05:05:00,21.41,87.99,317.11,214.4,GCP,us-east,B1s,1,1.0,0.012,scale_up,233.47,1081.36,0.018,54.7
2024-01-04 05:10:00,73.03,78.3,97.61,555.53,GCP,us-west,t2.micro,1,1.0,0.0116,no_action,230.79,1514.27,0.0174,75.66
2024-01-04 05:15:00,58.21,45.48,431.69,543.68,AWS,us-west,t2.micro,1,1.0,0.0116,no_action,237.2,878.06,0.0174,51.84
2024-01-04 05:20:00,86.21,84.87,231.58,399.97,Azure,us-west,B1s,1,1.0,0.012,scale_up,242.01,1695.52,0.018,85.54
2024-01-04 05:25:00,31.45,81.46,268.92,400.64,GCP,asia-south,t2.micro,1,1.0,0.0116,no_action,240.89,1109.11,0.0174,56.45
2024-01-04 05:30:00,95.44,37.46,125.99,514.61,AWS,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,238.41,1231.53,0.1366,66.45
2024-01-04 05:35:00,59.65,42.09,251.29,968.97,GCP,asia-south,B1s,1,1.0,0.012,no_action,235.18,982.0,0.018,50.87
2024-01-04 05:40:00,31.91,51.2,391.78,285.39,AWS,us-east,B1s,1,1.0,0.012,no_action,272.72,810.13,0.018,41.55
2024-01-04 05:45:00,40.49,60.74,142.24,767.8,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,252.46,999.91,0.1366,50.62
2024-01-04 05:50:00,41.73,75.04,193.65,915.32,Azure,us-west,t2.micro,1,1.0,0.0116,no_action,240.03,1158.51,0.0174,58.39
2024-01-04 05:55:00,54.37,17.37,138.19,949.39,GCP,asia-south,t2.micro,1,1.0,0.0116,no_action,263.5,729.46,0.0174,35.87
2024-01-04 06:00:00,93.1,59.03,171.38,732.16,AWS,us-east,n1-standard-1,1,3.75,0.0475,scale_up,232.62,1461.98,0.1366,76.06
2024-01-04 06:05:00,14.68,20.23,51.76,999.51,GCP,us-east,t2.micro,1,1.0,0.0116,scale_down,288.42,380.09,0.0174,17.45
2024-01-04 06:10:00,55.88,37.01,118.07,356.21,GCP,us-west,t2.micro,1,1.0,0.0116,no_action,267.06,896.22,0.0174,46.45
2024-01-04 06:15:00,58.57,16.97,58.11,192.1,GCP,us-west,n1-standard-1,1,3.75,0.0475,no_action,269.09,748.32,0.1366,37.77
2024-01-04 06:20:00,67.37,82.16,259.87,425.5,GCP,asia-south,B1s,1,1.0,0.012,no_action,219.62,1519.27,0.018,74.77
2024-01-04 06:25:00,56.1,53.86,331.29,951.57,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,256.84,1216.78,0.1366,54.98
2024-01-04 06:30:00,14.53,15.66,134.31,129.22,Azure,us-west,B1s,1,1.0,0.012,scale_down,293.61,349.34,0.018,15.09
2024-01-04 06:35:00,22.25,85.25,119.65,371.06,AWS,us-east,B1s,1,1.0,0.012,scale_up,239.38,1007.47,0.018,53.75
2024-01-04 06:40:00,32.92,54.01,233.33,987.91,AWS,us-west,n1-standard-1,1,3.75,0.0475,no_action,258.0,843.19,0.1366,43.47
2024-01-04 06:45:00,14.91,85.28,280.37,574.31,AWS,us-west,B1s,1,1.0,0.012,scale_up,237.46,1013.54,0.018,50.09
2024-01-04 06:50:00,27.79,38.69,317.07,289.11,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,259.95,713.19,0.1366,33.24
2024-01-04 06:55:00,22.21,23.11,363.84,678.53,Azure,us-east,B1s,1,1.0,0.012,scale_down,268.82,476.97,0.018,22.66
2024-01-04 07:00:00,31.91,85.8,144.19,165.27,GCP,us-west,B1s,1,1.0,0.012,scale_up,233.43,1257.58,0.018,58.85
2024-01-04 07:05:00,92.8,68.52,90.69,953.07,AWS,us-east,t2.micro,1,1.0,0.0116,scale_up,211.12,1552.24,0.0174,80.66
2024-01-04 07:10:00,46.2,14.61,273.43,210.99,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,252.71,552.1,0.1366,30.41
2024-01-04 07:15:00,79.56,82.29,119.04,429.9,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,208.8,1599.84,0.1366,80.93
2024-01-04 07:20:00,81.86,73.65,135.67,430.05,GCP,asia-south,B1s,1,1.0,0.012,no_action,224.92,1513.92,0.018,77.75
2024-01-04 07:25:00,20.92,98.73,401.31,451.21,GCP,asia-south,B1s,1,1.0,0.012,scale_up,248.45,1204.4,0.018,59.83
2024-01-04 07:30:00,59.87,25.7,220.42,858.83,AWS,us-east,B1s,1,1.0,0.012,no_action,270.73,920.34,0.018,42.78
2024-01-04 07:35:00,88.01,90.46,463.91,185.36,Azure,us-east,B1s,1,1.0,0.012,scale_up,227.4,1799.96,0.018,89.23
2024-01-04 07:40:00,78.12,64.6,125.05,817.68,GCP,asia-south,B1s,1,1.0,0.012,no_action,224.15,1439.13,0.018,71.36
2024-01-04 07:45:00,51.74,25.66,201.86,116.27,GCP,us-east,B1s,1,1.0,0.012,no_action,272.27,664.44,0.018,38.7
2024-01-04 07:50:00,65.76,69.71,426.33,293.92,AWS,us-east,B1s,1,1.0,0.012,no_action,232.3,1416.2,0.018,67.73
2024-01-04 07:55:00,98.33,18.76,186.38,674.4,Azure,us-east,B1s,1,1.0,0.012,scale_up,247.33,1160.62,0.018,58.55
2024-01-04 08:00:00,15.91,59.45,315.89,687.46,Azure,us-east,t2.micro,1,1.0,0.0116,no_action,254.92,686.87,0.0174,37.68
2024-01-04 08:05:00,85.93,27.54,422.09,606.39,GCP,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,251.16,1183.18,0.1366,56.73
2024-01-04 08:10:00,28.68,61.19,440.48,488.9,AWS,asia-south,t2.micro,1,1.0,0.0116,no_action,254.55,923.85,0.0174,44.94
2024-01-04 08:15:00,22.85,45.05,478.27,387.75,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,259.49,667.21,0.1366,33.95
2024-01-04 08:20:00,75.21,38.04,402.32,498.39,AWS,asia-south,n1-standard-1,1,3.75,0.0475,no_action,258.66,1128.45,0.1366,56.62
2024-01-04 08:25:00,44.41,49.88,219.29,430.61,AWS,us-west,t2.micro,1,1.0,0.0116,no_action,266.64,948.69,0.0174,47.14
2024-01-04 08:30:00,42.56,57.18,351.83,342.5,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,253.0,990.04,0.1366,49.87
2024-01-04 08:35:00,75.12,61.95,341.47,126.37,Azure,us-east,B1s,1,1.0,0.012,no_action,233.39,1490.31,0.018,68.53
2024-01-04 08:40:00,59.12,42.35,86.66,274.01,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,248.12,1043.04,0.1366,50.73
2024-01-04 08:45:00,52.0,14.74,66.9,745.46,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,273.74,823.05,0.1366,33.37
2024-01-04 08:50:00,31.88,77.03,125.71,270.94,GCP,us-east,B1s,1,1.0,0.012,no_action,227.59,1072.6,0.018,54.45
2024-01-04 08:55:00,32.27,68.07,342.94,842.07,AWS,asia-south,t2.micro,1,1.0,0.0116,no_action,242.49,996.32,0.0174,50.17
2024-01-04 09:00:00,34.63,98.2,318.32,738.76,AWS,us-west,n1-standard-1,1,3.75,0.0475,scale_up,233.67,1316.42,0.1366,66.42
2024-01-04 09:05:00,13.38,61.23,464.35,971.58,Azure,us-east,B1s,1,1.0,0.012,no_action,241.65,848.21,0.018,37.3
2024-01-04 09:10:00,95.05,70.62,79.2,519.15,AWS,us-east,n1-standard-1,1,3.75,0.0475,scale_up,215.31,1576.73,0.1366,82.84
2024-01-04 09:15:00,50.99,62.39,210.55,247.84,AWS,us-west,n1-standard-1,1,3.75,0.0475,no_action,256.19,1134.53,0.1366,56.69
2024-01-04 09:20:00,69.76,40.45,470.99,920.99,AWS,us-east,B1s,1,1.0,0.012,no_action,252.21,1129.02,0.018,55.11
2024-01-04 09:25:00,97.11,90.09,320.24,577.05,Azure,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,228.25,1837.66,0.1366,93.6
2024-01-04 09:30:00,60.15,76.84,175.9,608.46,GCP,us-west,n1-standard-1,1,3.75,0.0475,no_action,229.8,1329.26,0.1366,68.5
2024-01-04 09:35:00,77.51,72.41,495.79,350.1,GCP,us-west,t2.micro,1,1.0,0.0116,no_action,204.3,1498.1,0.0174,74.96
2024-01-04 09:40:00,49.65,87.13,357.89,894.2,Azure,asia-south,B1s,1,1.0,0.012,scale_up,235.03,1354.23,0.018,68.39
2024-01-04 09:45:00,15.38,89.97,198.08,383.13,AWS,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,254.42,1054.47,0.1366,52.67
2024-01-04 09:50:00,14.3,41.7,435.46,456.45,AWS,us-east,B1s,1,1.0,0.012,no_action,268.65,492.95,0.018,28.0
2024-01-04 09:55:00,44.7,92.39,392.87,554.6,GCP,asia-south,t2.micro,1,1.0,0.0116,scale_up,231.25,1385.36,0.0174,68.55
2024-01-04 10:00:00,15.24,33.6,246.23,241.21,Azure,us-east,t2.micro,1,1.0,0.0116,no_action,281.68,410.63,0.0174,24.42
2024-01-04 10:05:00,74.93,94.72,446.74,563.67,AWS,us-west,n1-standard-1,1,3.75,0.0475,scale_up,218.52,1770.4,0.1366,84.83
2024-01-04 10:10:00,59.74,20.33,106.76,576.58,Azure,asia-south,B1s,1,1.0,0.012,no_action,269.53,916.93,0.018,40.03
2024-01-04 10:15:00,97.19,53.58,78.62,596.52,GCP,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,206.41,1472.41,0.1366,75.38
2024-01-04 10:20:00,91.6,27.21,326.94,465.14,AWS,us-east,n1-standard-1,1,3.75,0.0475,scale_up,239.44,1170.8,0.1366,59.41
2024-01-04 10:25:00,33.87,71.75,476.96,341.24,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,239.52,1059.6,0.1366,52.81
2024-01-04 10:30:00,94.06,78.97,346.08,841.51,AWS,asia-south,t2.micro,1,1.0,0.0116,scale_up,215.97,1734.21,0.0174,86.52
2024-01-04 10:35:00,74.26,93.22,282.71,205.36,AWS,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,205.52,1678.85,0.1366,83.74
2024-01-04 10:40:00,63.32,53.42,330.16,109.04,Azure,us-east,t2.micro,1,1.0,0.0116,no_action,241.23,1097.19,0.0174,58.37
2024-01-04 10:45:00,95.55,44.52,240.97,743.23,AWS,us-east,t2.micro,1,1.0,0.0116,scale_up,214.14,1441.54,0.0174,70.03
2024-01-04 10:50:00,46.97,29.59,484.71,217.57,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,259.14,762.12,0.1366,38.28
2024-01-04 10:55:00,29.96,80.24,140.53,172.06,Azure,asia-south,B1s,1,1.0,0.012,no_action,242.16,1101.29,0.018,55.1
2024-01-04 11:00:00,17.63,82.69,397.16,923.62,AWS,us-east,B1s,1,1.0,0.012,no_action,254.2,1045.39,0.018,50.16
2024-01-04 11:05:00,14.71,80.46,430.48,819.17,AWS,us-west,n1-standard-1,1,3.75,0.0475,no_action,236.59,954.21,0.1366,47.58
2024-01-04 11:10:00,86.08,75.44,491.34,240.12,AWS,asia-south,t2.micro,1,1.0,0.0116,scale_up,212.32,1582.25,0.0174,80.76
2024-01-04 11:15:00,81.33,26.82,80.0,998.7,AWS,us-east,B1s,1,1.0,0.012,no_action,256.26,1061.13,0.018,54.08
